title,rating,ratingDescription,release year,user rating score,user rating size,title_normalized,is_top_1000,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,seasonNumber,episodeNumber,principals_names_list,directors_names,writers_names
Crossing Lines,TV-14,90,2015,66.0,80,crossing lines,False,tt4218356,tvEpisode,Crossing Lines,Crossing Lines,0.0,2015.0,30,"Drama,Mystery,Sci-Fi",6.6,292.0,1,3,"Jesse Carere, Michael McGowan, Michael McGowan, Malcolm MacRury",Michael McGowan,"Michael McGowan, Malcolm MacRury"
The Honorable Woman,TV-MA,110,2014,,82,the honorable woman,False,tt3021686,tvMiniSeries,The Honorable Woman,The Honourable Woman,0.0,2014.0,58,"Drama,Thriller",7.9,11881.0,,,"Eve Best, Genevieve O'Reilly",Hugo Blick,Hugo Blick
Transporter: The Series,TV-MA,110,2014,,82,transporter: the series,False,,,,,,,,,,,,,,,
Gotham,TV-14,90,2016,85.0,80,gotham,False,,,,,,,,,,,,,,,
American Odyssey,TV-14,90,2015,,82,american odyssey,False,tt3551796,tvSeries,American Odyssey,American Odyssey,0.0,2015.0,60,"Action,Drama,Thriller",7.3,6382.0,,,"Peter Facinelli, Jake Robinson, Omar Ghazaoui, Sadie Sink, Adam Armus, Nora Kay Foster, Peter Horton","Jon Jones, Rod Lurie, Jamie Payne, Peter Horton, Clark Johnson","Adam Armus, Nora Kay Foster, Peter Horton, Andrea Ciannavei, Bill Kennedy, Arika Lisanne Mittman, Jace Richdale, Julia Ruchman, Dahvi Waller"
Aquarius,TV-MA,110,2015,,82,aquarius,False,tt3768572,tvSeries,Aquarius,Aquarius,0.0,2015.0,42,"Biography,Crime,Drama",7.0,13834.0,,,"David Duchovny, Gethin Anthony, Claire Holt, Michaela McManus, Whitney Noble, John McNamara","Jonas Pate, Michael Zinberg, Jon Amiel, Nelson McCormick, Timothy Busfield, John Dahl, Roxann Dawson, Lukas Ettlin, Michael Offer, Michael Waxman, David Boyd, James L. Conway, David Duchovny, Timothy A. Good","John McNamara, Rafael Yglesias, Alexandra Cunningham, Sera Gamble, David Reed, Mike Sheehan, Mike Moore"
Hap and Leonard,TV-MA,110,2016,57.0,80,hap and leonard,False,tt3729898,tvSeries,Hap and Leonard,Hap and Leonard,0.0,2016.0,60,"Crime,Drama,Mystery",7.6,8557.0,,,"James Purefoy, Tiffany Mack, Cranston Johnson, Cranston Johnson, Douglas M. Griffin, Evan Gamble, Jimmi Simpson, Christina Hendricks, Nick Damici, Jim Mickle","Jim Mickle, Abe Sylvia, Nick Gomez, Maurice Marable, Tim Southam, Michael Katleman","Nick Damici, Joe R. Lansdale, Jim Mickle, Patricia Ione Lloyd, John Wirth, Abe Sylvia, E.L. Katz, Pam Veasey"
Rosewood,TV-14,90,2015,81.0,80,rosewood,False,tt4104418,short,Rosewood,Rosewood,0.0,2015.0,30,"Drama,Short",7.8,6.0,,,"Michael Anthony DiNuzzo, Kim H. Howard, Kryzz Gautier, Kryzz Gautier, Joseph Mead, Kryzz Gautier",Kryzz Gautier,"Kryzz Gautier, Joseph Mead"
Rosewood,TV-14,90,2015,81.0,80,rosewood,False,tt4465472,tvSeries,Rosewood,Rosewood,0.0,2015.0,42,"Crime,Drama,Mystery",6.7,9501.0,,,"Jaina Lee Ortiz, Anna Konkle, Lorraine Toussaint, Todd Harthan","James Roday Rodriguez, Eric Laneuville, Milan Cheylov, Deran Sarafian, David Crabtree, Vahan Moosekian, Millicent Shelton, Michael Zinberg, Ian Toynton, Timothy Busfield, Eriq La Salle, Terrence O'Hara, Richard Shepard, Sarah Pia Anderson, Roxann Dawson, Kenneth Fink, Cherie Nowlan, David Rodriguez, Oz Scott, David Solomon, David Straiton, Hanelle M. Culpepper, Gregg Simon, Kelli Williams","Todd Harthan, Diana Mendez, Marqui Jackson, Jameal Turner, Lisa Morales, Andy Berman, Evan Bleiweiss, Marc Halsey, D.M. Harring, Nkechi Okoro Carroll, Melissa Scrivner-Love, Eli Attie, Jake Zebede, John Sotos, Megan I. McNamara, Michael Notarile"
Limitless,TV-14,90,2016,84.0,80,limitless,False,tt4993690,tvEpisode,Limitless,Limitless,0.0,2016.0,30,Drama,7.8,6.0,5,9,"Bryan James, Carolyn Hennesy, Kaiser Johnson, Bryan James, Bryan James",Bryan James,Bryan James
Travelers,TV-MA,110,2016,86.0,80,travelers,False,tt5646866,tvEpisode,Travelers,Travelers,0.0,2016.0,59,"Drama,Sci-Fi,Thriller",8.1,2061.0,2,3,"Rupert Evans, Luke Kleintank, Joel de la Fuente, Callum Keith Rennie, Daniel Sackheim, Philip K. Dick, Frank Spotnitz, Erik Oleson, Mark C. Baldwin",Daniel Sackheim,"Philip K. Dick, Frank Spotnitz, Erik Oleson"
Travelers,TV-MA,110,2016,86.0,80,travelers,False,tt5651844,tvSeries,Travelers,Travelers,0.0,2016.0,45,"Drama,Mystery,Sci-Fi",8.0,69236.0,,,"Eric McCormack, MacKenzie Porter, Jared Abrahamson, Reilly Dolman, Patrick Gilmore, Leah Cairns, J. Alex Brinson, Jennifer Spence, Brad Wright","Andy Mikita, Amanda Tapping, William Waring, Helen Shaver, Martin Wood, Eric McCormack, Nick Hurran, Bryan C. Knight","Brad Wright, Ashley Park, Pat Smith, Jason Whiting, Ken Kabatoff, S.B. Edwards, Tara Armstrong, Mika Collins, Rebecca Hales, Gillian Muller, Amanda Ann Smith, Heath Affolter"
Travelers,TV-MA,110,2016,86.0,80,travelers,False,tt5696852,tvEpisode,Travelers,Travelers,0.0,2016.0,50,"Drama,Mystery,Sci-Fi",7.9,2343.0,1,1,"Eric McCormack, MacKenzie Porter, Jared Abrahamson, Reilly Dolman, Patrick Gilmore, J. Alex Brinson, Nick Hurran, Brad Wright, Ashley Park, Jason Whiting, Pat Smith, Eric McCormack, Jim O'Grady, Adam Lastiwka, Neville Kidd, Tim Porter",Nick Hurran,"Brad Wright, Ashley Park, Jason Whiting, Pat Smith, S.B. Edwards"
The Doctor Blake Mysteries,TV-MA,110,2016,57.0,80,the doctor blake mysteries,False,,,,,,,,,,,,,,,
I.T,NR,124,2016,,82,i.t,False,,,,,,,,,,,,,,,
The West Wing,TV-14,90,2005,79.0,80,the west wing,False,,,,,,,,,,,,,,,
Blue Bloods,TV-14,90,2016,95.0,80,blue bloods,False,,,,,,,,,,,,,,,
Forensic Files,TV-14,90,2011,88.0,80,forensic files,False,,,,,,,,,,,,,,,
Rectify,TV-14,90,2016,,82,rectify,False,,,,,,,,,,,,,,,
American Crime,TV-14,90,2016,,82,american crime,False,,,,,,,,,,,,,,,
Madam Secretary,TV-14,90,2016,70.0,80,madam secretary,False,,,,,,,,,,,,,,,
American Crime Story: The People v. O.J. Simpson,TV-MA,110,2016,79.0,80,american crime story: the people v. o.j. simpson,False,,,,,,,,,,,,,,,
The Nightmare Before Christmas,PG,60,1993,84.0,80,the nightmare before christmas,True,tt0107688,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0.0,1993.0,76,"Animation,Family,Fantasy",7.9,396362.0,,,"Danny Elfman, Danny Elfman, Danny Elfman, Chris Sarandon, William Hickey, Glenn Shadix, Ken Page, Edward Ivory, Susan McBride, Susan McBride, Debi Durst, Debi Durst, Debi Durst, Henry Selick, Tim Burton, Michael McDowell, Caroline Thompson, Tim Burton, Denise Di Novi, Don Hahn, Danny Elfman, Pete Kozachik, Stan Webb, Mary Gail Artz, Barbara Cohen",Henry Selick,"Tim Burton, Michael McDowell, Caroline Thompson"
Scooby-Doo,PG,60,2002,86.0,80,scooby-doo,False,tt0267913,movie,Scooby-Doo,Scooby-Doo,0.0,2002.0,86,"Adventure,Comedy,Family",5.4,133552.0,,,"Matthew Lillard, Freddie Prinze Jr., Sarah Michelle Gellar, Linda Cardellini, Miguel A. Núñez Jr., Steven Grives, Charles Stan Frazier, Craig Bullock, Raja Gosnell, James Gunn, Craig Titley, William Hanna, Joseph Barbera, David Newman",Raja Gosnell,"James Gunn, Craig Titley, William Hanna, Joseph Barbera"
Scooby-Doo,PG,60,2002,86.0,80,scooby-doo,False,tt0594894,tvEpisode,Scooby-Doo,Scooby-Doo,0.0,2002.0,30,"Documentary,Short",3.8,23.0,9,6,"Linda Cardellini, Sarah Michelle Gellar, Raja Gosnell, Matthew Lillard, Freddie Prinze Jr.",Unknown,Unknown
Scooby-Doo,PG,60,2002,86.0,80,scooby-doo,False,tt16736976,videoGame,Scooby-Doo,Scooby-Doo,0.0,2002.0,30,"Adventure,Family,Fantasy",5.4,12.0,,,"Anna Bunyik, Sande Chen, Anna Bunyik",Unknown,"Anna Bunyik, Sande Chen"
Chicken Little,G,35,2005,92.0,80,chicken little,False,tt0371606,movie,Chicken Little,Chicken Little,0.0,2005.0,81,"Adventure,Animation,Comedy",5.7,105492.0,,,"Mark Dindal, Mark Dindal, Mark Kennedy, Steve Bencich, Ron J. Friedman, Randy Fullmer, John Debney, Dan Molina, Jen Rudin, David Womersley",Mark Dindal,"Mark Dindal, Mark Kennedy, Steve Bencich, Ron J. Friedman, Ron Anderson"
Chicken Little,G,35,2005,92.0,80,chicken little,False,tt1295623,tvEpisode,Chicken Little,Chicken Little,0.0,2005.0,30,Reality-TV,7.8,6.0,1,4,Natalie Gustafson,Natalie Gustafson,Unknown
Teenage Mutant Ninja Turtles,PG,60,2007,,82,teenage mutant ninja turtles,False,tt1038098,videoGame,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0.0,2007.0,30,"Action,Adventure,Comedy",6.5,387.0,,,"Nolan North, Nolan North, Mitchell Whitfield, James Arnold Taylor, Mark Camacho, Jennifer Morehouse, Mario Galardo",Unknown,Mario Galardo
Teenage Mutant Ninja Turtles,PG,60,2007,,82,teenage mutant ninja turtles,False,tt1644223,tvEpisode,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0.0,2007.0,11,Comedy,7.1,132.0,1,6,"Doug Walker, Doug Walker, Doug Walker, Doug Walker, Doug Walker",Doug Walker,Doug Walker
Star Wars: The Clone Wars,PG,60,2008,57.0,80,star wars: the clone wars,False,tt0458290,tvSeries,Star Wars: The Clone Wars,Star Wars: The Clone Wars,0.0,2008.0,23,"Action,Adventure,Animation",8.4,134178.0,,,"Tom Kane, Tom Kane, Tom Kane, Dee Bradley Baker, Dee Bradley Baker, Dee Bradley Baker, Matt Lanter, Matt Lanter, Matt Lanter, James Arnold Taylor, James Arnold Taylor, James Arnold Taylor, Ashley Eckstein, Ashley Eckstein, Ashley Eckstein, Corey Burton, Corey Burton, Corey Burton, Catherine Taber, Catherine Taber, Catherine Taber, George Lucas","Dave Filoni, Brian Kalin O'Connell, Steward Lee, Kyle Dunlevy, Giancarlo Volpe, Danny Keller, Bosco Ng, Rob Coleman, Justin Ridge, Saul Ruiz, Nathaniel Villanueva, Jesse Yeh, Duwayne Dunham, Dave Bullock, Atsushi Takeuchi, Robert Dalva, Walter Murch","George Lucas, Henry Gilroy, Drew Z. Greenberg, Scott Murphy, Katie Lucas, Christian Taylor, Dave Filoni, Steven Melching, Matt Michnovetz, Brent Friedman, Chris Collins, Charles Murray, Paul Dini, Eoghan Mahony, George Krstic, Daniel Arkin, Steven Long Mitchell, Craig W. Van Sickle, Cameron Litvack, Bonnie Mark, Jose Molina, Melinda Hsu, Brian Larsen, Craig Titley, Julie Siege, Jonathan Rinzler, Tim Burns, Kevin Campbell, Kevin Rubio, Bill Canterbury, Jen Klein, Andrew Kreisberg, Wendy Mericle, Ben Edlund"
Star Wars: The Clone Wars,PG,60,2008,57.0,80,star wars: the clone wars,False,tt1185834,movie,Star Wars: The Clone Wars,Star Wars: The Clone Wars,0.0,2008.0,98,"Action,Adventure,Animation",5.9,77722.0,,,"Matt Lanter, Nika Futterman, Nika Futterman, Tom Kane, Tom Kane, Tom Kane, Ashley Eckstein, James Arnold Taylor, James Arnold Taylor, James Arnold Taylor, Dee Bradley Baker, Dee Bradley Baker, Dee Bradley Baker, Ian Abercrombie, Ian Abercrombie, Corey Burton, Corey Burton, Corey Burton, Catherine Taber, Dave Filoni, Henry Gilroy, Steven Melching, Scott Murphy, Catherine Winder, Jason Tucker",Dave Filoni,"Henry Gilroy, Steven Melching, Scott Murphy, George Lucas"
The Smurfs and the Magic Flute,G,35,1976,,82,the smurfs and the magic flute,False,,,,,,,,,,,,,,,
We're Back! A Dinosaur's Story,G,35,1993,,82,we're back! a dinosaur's story,False,tt0108526,movie,We're Back! A Dinosaur's Story,We're Back! A Dinosaur's Story,0.0,1993.0,72,"Adventure,Animation,Comedy",6.0,16730.0,,,"Blaze Berdahl, René Le Vant, Walter Cronkite, Joey Shea, Julia Child, Phil Nibbelink, Simon Wells, Dick Zondag, Ralph Zondag, John Patrick Shanley, Hudson Talbott, Steve Hickner, Nick Fletcher","Phil Nibbelink, Simon Wells, Dick Zondag, Ralph Zondag","John Patrick Shanley, Hudson Talbott"
We're Back! A Dinosaur's Story,G,35,1993,,82,we're back! a dinosaur's story,False,tt34343956,videoGame,We're Back! A Dinosaur's Story,We're Back! A Dinosaur's Story,0.0,1993.0,30,Unknown,7.8,6.0,,,Unknown,Unknown,Unknown
We're Back! A Dinosaur's Story,G,35,1993,,82,we're back! a dinosaur's story,False,tt4833250,videoGame,We're Back! A Dinosaur's Story,We're Back! A Dinosaur's Story,0.0,1993.0,30,"Adventure,Family",4.0,12.0,,,Unknown,Unknown,Unknown
Thomas & Friends: Thomas & the Runaway Kite,TV-Y,10,2010,,82,thomas & friends: thomas & the runaway kite,False,,,,,,,,,,,,,,,
Dino Squad,TV-Y7,41,2008,,82,dino squad,False,,,,,,,,,,,,,,,
Cars Toons: Mater's Tall Tales,TV-G,35,2010,74.0,80,cars toons: mater's tall tales,False,tt1826165,tvEpisode,Cars Toons: Mater's Tall Tales,Cars Toons: Mater's Tall Tales,0.0,2010.0,30,Family,6.8,14.0,3,10,"William Butler, William Butler, Azel James",William Butler,William Butler
LeapFrog: The Amazing Alphabet Amusement Park,TV-Y,10,2010,,82,leapfrog: the amazing alphabet amusement park,False,,,,,,,,,,,,,,,
Phineas and Ferb,TV-G,35,2012,89.0,80,phineas and ferb,False,,,,,,,,,,,,,,,
The Batman,TV-Y7,41,2007,77.0,80,the batman,False,,,,,,,,,,,,,,,
Justice League,TV-Y7-FV,42,2003,66.0,80,justice league,False,,,,,,,,,,,,,,,
Justice League Unlimited,TV-Y7-FV,42,2005,,82,justice league unlimited,False,,,,,,,,,,,,,,,
Mighty Morphin Power Rangers,TV-Y7-FV,42,2010,73.0,80,mighty morphin power rangers,False,,,,,,,,,,,,,,,
Young Justice,TV-PG,70,2012,71.0,80,young justice,False,,,,,,,,,,,,,,,
The Super Mario Bros. Super Show!,TV-Y7,41,1989,,82,the super mario bros. super show!,False,tt0096707,tvSeries,The Super Mario Bros. Super Show!,The Super Mario Bros. Super Show!,0.0,1989.0,30,"Action,Adventure,Animation",6.3,5168.0,,,"Lou Albano, Lou Albano, Lou Albano, Harvey Atkin, Harvey Atkin, Harvey Atkin, Danny Wells, Danny Wells, Danny Wells, Jeannie Elias, Jeannie Elias, Jeannie Elias, Greg Morton, Greg Morton, Greg Morton, Bob Forward, Phil Harnage, Bruce Shelly, Reed Shelly",Dan Riba,"Bob Forward, Phil Harnage, Andy Heyward, Shigeru Miyamoto, Bruce Shelly, Reed Shelly, Perry Martin, David Carren, J. Larry Carroll, Mark McCorkle, Bob Schooley, Jack Olesker, Martha Moran, David Ehrman, Tony Marino, Kevin O'Donnell, Ted Pedersen, Sean Roche, Cassandra Schafhausen, David Schwartz, Larry Alexander, George Atkins, Eleanor Burian-Mohr, Rowby Goren, Jack Hanrahan, Michael A. Medlock, Peter Norris, Steve Robertson, David Tischman, John Vornholt, Brooks Wachtel, Brad Wilson, Jeremiah Bosgang, Rick Cunningham, Vic Davis, Roger Eschbacher"
Power Rangers Zeo,TV-Y7-FV,42,1996,,82,power rangers zeo,False,tt0115319,tvSeries,Power Rangers Zeo,Power Rangers Zeo,0.0,1996.0,21,"Action,Adventure,Family",6.5,3369.0,,,"Catherine Sutherland, Catherine Sutherland, Catherine Sutherland, Nakia Burrise, Nakia Burrise, Nakia Burrise, Steve Cardenas, Steve Cardenas, Steve Cardenas, Johnny Yong Bosch, Johnny Yong Bosch, Johnny Yong Bosch, Jason David Frank, Jason David Frank, Jason David Frank, Paul Schrier, Paul Schrier, Jason Narvy, Jason Narvy, Gregg Bullock, Gregg Bullock, Richard Genelle, Richard Genelle, Donene Kistler, Donene Kistler","Robert Radler, Vickie Bronaugh, Isaac Florentine, Douglas Sloan, Terence H. Winkless, Larry Litton, Kôichi Sakamoto","Brett Born, Terri Hughes Burton, Shell Danielson, Charlotte Fullerton, Richard Goodman, Mark Hoffmeier, Shotaro Ishinomori, Joseph Kuhr, Shuki Levy, Mark Litton, Jackie Marchand, Steven Melching, Ron Milbauer, Barbara Oliver, Tony Oliver, Douglas Sloan, Stewart St. John, Jim Suave, Gilles Wheeler, Colleen White, Al Winchell"
Oscar's Oasis,TV-G,35,2011,,82,oscar's oasis,False,tt2080922,tvSeries,Oscar's Oasis,Oscar's Oasis,0.0,2011.0,7,"Adventure,Animation,Comedy",7.3,981.0,,,"Angela Narasyx, Pames Taonlk, Benjamin Townsend","Denis Chernov, Ilya Maksimov, Mikhail Meschaninov, Konstantin Biryukov, Tae-Sik Shin, Svetlana Nikonorova, Dzhangir Suleymanov, Aleksey Gorbunov, Aleksey Minchenok, Arthur Qwak, Marco Allard, Fabrice Fouquet, Frédéric Martin, Yoshimichi Tamura","Benjamin Townsend, Aleksey Lebedev, Dmitriy Yakovenko, Tatiana Belova, Tae-Sik Shin, Arthur Qwak, Sylvain Boido, Frédéric Martin, Joeri Christiaen, Nicolas Gallet, Hadrien Soulez Larivière"
Transformers Prime,TV-Y7-FV,42,2013,,82,transformers prime,False,,,,,,,,,,,,,,,
The Adventures of Chuck & Friends,TV-Y,10,2011,,82,the adventures of chuck & friends,False,,,,,,,,,,,,,,,
Transformers: Rescue Bots,TV-Y7,41,2016,,82,transformers: rescue bots,False,,,,,,,,,,,,,,,
Thomas & Friends: King of the Railway,TV-G,35,2013,,82,thomas & friends: king of the railway,False,tt2641678,video,Thomas & Friends: King of the Railway,Thomas & Friends: King of the Railway,0.0,2013.0,62,"Adventure,Animation,Comedy",6.3,388.0,,,"Jonathan Forbes, Rob Silvestri, Wilbert Awdry, Britt Allcroft, Andrew Brenner, Adam Garner",Rob Silvestri,"Wilbert Awdry, Britt Allcroft, Andrew Brenner, Philip D. Fehrle, Sam Wilkinson"
LEGO: Marvel Super Heroes: Maximum Overload,TV-Y7-FV,42,2013,,82,lego: marvel super heroes: maximum overload,False,,,,,,,,,,,,,,,
Max Steel,TV-Y7-FV,42,2014,,82,max steel,False,,,,,,,,,,,,,,,
Transformers Prime Beast Hunters: Predacons Rising,TV-Y7-FV,42,2013,,82,transformers prime beast hunters: predacons rising,False,tt2788526,tvMovie,Transformers Prime Beast Hunters: Predacons Rising,Transformers Prime Beast Hunters: Predacons Rising,0.0,2013.0,65,"Action,Animation,Family",7.5,2172.0,,,"Steve Blum, Steve Blum, Will Friedle, Vinton Heuck, Scooter Tidwell, Todd Waterman, David Hartman, Roberto Orci, Alex Kurtzman, Duane Capizzi, Jeff Kline, Michael William Miles, Jamie Simone, Vince Toyama","Vinton Heuck, Scooter Tidwell, Todd Waterman, David Hartman","Roberto Orci, Alex Kurtzman, Duane Capizzi, Jeff Kline, Marsha F. Griffin, Steven Melching"
Agent F.O.X.,PG,60,2014,,82,agent f.o.x.,False,tt3897080,movie,Agent F.O.X.,Tu zi zhon de huo hu li,0.0,2014.0,83,"Adventure,Animation,Comedy",3.1,303.0,,,"Yu Zhou, Li Li Li, Zhi Wei Zhang, Ge Shuiying, Yunyun Guan, Hua Tan, Shengwei Wang, Xia Bing, Jin Hao, Hu Xue Peng",Ge Shuiying,"Yunyun Guan, Hua Tan, Shengwei Wang"
VeggieTales in the House,TV-Y,10,2016,,82,veggietales in the house,False,,,,,,,,,,,,,,,
Thunder and the House Of Magic,TV-G,35,2013,,82,thunder and the house of magic,False,tt3148834,movie,Thunder and the House of Magic,The House of Magic,0.0,2013.0,85,"Adventure,Animation,Comedy",6.2,7706.0,,,"George Babbit, George Babbit, George Babbit, Brianne Brozey, Brianne Brozey, Kathleen Gati, Shanelle Gray, Nina Grillo, Goldie Jonsie, Jérémie Degruson, Ben Stassen, Mimi Maynard, Ben Stassen, James Flynn, Domonic Paris, Gina Gallo, Nadia Khamlichi, Mimi Maynard, Domonic Paris, Gina Gallo, Mimi Maynard, Domonic Paris","Jérémie Degruson, Ben Stassen, Mimi Maynard","Ben Stassen, James Flynn, Domonic Paris"
All Hail King Julien,TV-Y7-FV,42,2016,71.0,80,all hail king julien,False,,,,,,,,,,,,,,,
Kong: King of the Apes,TV-Y7-FV,42,2016,,82,kong: king of the apes,False,tt5462936,tvSeries,Kong: King of the Apes,Kong: King of the Apes,0.0,2016.0,30,"Action,Adventure,Animation",5.7,418.0,,,"Lee Tockar, Lee Tockar, Lee Tockar, Sam Vincent","Homeros Gilani, Motonori Sakakibara, Dustin Mckenzie, Kensuke Suzuki","Andy Briggs, Marcy Brown, Sean Catherine Derek, Dennis Haley, Ken Pontac"
Marvel Super Hero Adventures: Frost Fight!,PG,60,2015,,82,marvel super hero adventures: frost fight!,False,tt5272052,video,Marvel Super Hero Adventures: Frost Fight!,Marvel Super Hero Adventures: Frost Fight!,0.0,2015.0,73,"Action,Adventure,Animation",5.1,1059.0,,,"Travis Willingham, Kevin Michael Richardson, Steve Blum, Steve Blum, Mitch Schauer, Mark Banker, Joe Simon, Jack Kirby, Bill Mantlo, Michael McCuistion, Jamie Simone",Mitch Schauer,"Mark Banker, Joe Simon, Jack Kirby, Bill Mantlo, Keith Giffen"
Slugterra: Slug Fu Showdown,TV-Y7-FV,42,2015,,82,slugterra: slug fu showdown,False,tt4458404,video,Slugterra: Slug Fu Showdown,Slugterra: Slug Fu Showdown,0.0,2015.0,43,"Action,Adventure,Animation",6.8,186.0,,,"Sam Vincent, Sam Vincent, Sam Vincent, Lee Tockar, Lee Tockar, Lee Tockar, Brian Drummond, Daniel DeSerranno, Ken Pontac, Guy Toubes","Daniel DeSerranno, Clint Butler","Ken Pontac, Guy Toubes"
Dinotrux,TV-Y7-FV,42,2017,,82,dinotrux,False,,,,,,,,,,,,,,,
Edgar Rice Burroughs' Tarzan and Jane,TV-Y7-FV,42,2017,,82,edgar rice burroughs' tarzan and jane,False,,,,,,,,,,,,,,,
Lego DC Comics: Batman Be-Leaguered,TV-Y7,41,2014,,82,lego dc comics: batman be-leaguered,False,tt4189294,tvShort,Lego DC Comics: Batman Be-Leaguered,Lego DC Comics Super Heroes: Batman Be-Leaguered,0.0,2014.0,22,"Action,Adventure,Animation",6.4,1711.0,,,"Dee Bradley Baker, Dee Bradley Baker, Nolan North, Nolan North, Khary Payton, Kevin Michael Richardson, Kevin Michael Richardson, James Arnold Taylor, Rick Morales, James Krieg, Jerry Siegel, Joe Shuster, Paul Norris, Tim Kelly, Lisa Schaffer",Rick Morales,"James Krieg, Jerry Siegel, Joe Shuster, Paul Norris, Bob Kane, Marv Wolfman, George Pérez, William Moulton Marston, Bill Finger, Harry G. Peter"
Power Rangers Dino Charge,TV-Y7,41,2015,,82,power rangers dino charge,False,tt3521854,tvSeries,Power Rangers Dino Charge,Power Rangers Dino Charge,0.0,2015.0,21,"Action,Adventure,Family",6.5,1953.0,,,"Brennan Mejia, Brennan Mejia, Yoshi Sudarso, Yoshi Sudarso, Michael Taber, Michael Taber, James Davies, James Davies, Claire Blackwelder, Claire Blackwelder, Estevez Gillespie, Estevez Gillespie, Eve Gordon, Eve Gordon, Eve Gordon, Judd Lynn, Jeffrey Newman","Charlie Haskell, Michael Duignan, Peter Salmon, Mike Smith, Peter Burger, Riccardo Pellizzeri, Karl Zwicky, Jonathan Brough, Britta Hawkins","Shotaro Ishinomori, Judd Lynn, Jeffrey Newman, Becca Barnes, Alwyn Dale, Haim Saban, Mark Litton, Peter Wiseman, Ann Austen, James W. Bates, Tanya M. Wheeler, Marc Handler, David McDermott"
Bunks,TV-PG,70,2013,,82,bunks,False,tt3161448,tvMovie,Bunks,Bunks,0.0,2013.0,80,"Comedy,Family,Horror",5.3,969.0,,,"Aidan Shipley, Zane Davis, Michael Levinson, Grant Westerholm, Tibor Takács, Tim Burns, Mike Kiss, Tom McGillis, Jennifer Pertsch, Jenny Lewis",Tibor Takács,"Tim Burns, Mike Kiss, Tom McGillis, Jennifer Pertsch"
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt3040964,movie,The Jungle Book,The Jungle Book,0.0,2016.0,106,"Action,Adventure,Animation",7.3,300014.0,,,"Neel Sethi, Bill Murray, Giancarlo Esposito, Brighton Rose Favreau, Jon Favreau, Justin Marks, Rudyard Kipling, Jon Favreau, Brigham Taylor, John Debney, Bill Pope, Adam Gerstel, Mark Livolsi, Christopher Glass",Jon Favreau,"Justin Marks, Rudyard Kipling"
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt5452468,tvEpisode,The Jungle Book,The Jungle Book,0.0,2016.0,30,"Comedy,Family",7.8,6.0,,,Andrew Williams,Unknown,Andrew Williams
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt5913644,tvEpisode,The Jungle Book,The Jungle Book,0.0,2016.0,30,Comedy,7.8,6.0,4,8,"James A. Janisse, Chelsea Rebecca, Joel Arnold, James Graessle, James A. Janisse","Joel Arnold, James Graessle",Unknown
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt6424974,tvEpisode,The Jungle Book,The Jungle Book,0.0,2016.0,30,"Comedy,News",7.8,6.0,2,10,Unknown,Unknown,Unknown
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt6829672,tvEpisode,The Jungle Book,The Jungle Book,0.0,2016.0,30,Comedy,7.8,6.0,1,28,Unknown,Unknown,Unknown
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt6896774,tvEpisode,The Jungle Book,The Jungle Book,0.0,2016.0,30,"Comedy,Talk-Show",7.8,6.0,3,16,Felix Gennaro,Unknown,Felix Gennaro
The Jungle Book,PG,60,2016,97.0,80,the jungle book,True,tt7047902,tvEpisode,The Jungle Book,The Jungle Book,0.0,2016.0,30,Documentary,7.8,6.0,10,31,David Freydt,David Freydt,Unknown
